144,TRX,d631b9972f84b6e1f8a0a4976071c364c5e14e46affa4394ec4ace3397ac2ee1,25 Feb 2022 2:27:15,10099900,809825559,809.825559
145,TRX,28f64ca6d2c56ec020962e4ce8b182cfaec6fa887ae9fa1d0cdc9b3bee414a0d,25 Feb 2022 2:27:48,10099900,819925459,819.925459
146,TRX,2c7765c64a1d430806b5b5a46076958cb6daec085c58f3ce0890aea4ff94e268,25 Feb 2022 2:28:30,4364680,824290139,824.290139
147,TRX,c53c5ae6aaaa41460969a33edce962bbc32ec81cc8ef87acf5dd6f6d314c3e07,25 Feb 2022 2:29:6,4364680,828654819,828.654819
148,TRX,fe3d73e86ebe78e51bb6965915a6efead9ef16ce8cec9f5ee6555c6b1cc4fccf,25 Feb 2022 2:30:33,4364680,833019499,833.019499
149,TRX,d5b4b0bac3e879c8c0e78927e9b682039f6468f12c6b1a5dd86a8883037c0dba,25 Feb 2022 2:31:42,0,833019499,833.019499
150,TRX,9061e25c63f598fcff4967a31e9b0ad62f78dd7eee4e37f7602a8cec372f3fbf,25 Feb 2022 2:32:30,4364680,837384179,837.384179
151,TRX,ab23e9b337b31465c813c3489e78894957f427b7a1f741618a08e694cbd243c3,25 Feb 2022 2:32:42,3910800,841294979,841.294979
152,TRX,10e15f4ad00b0ee0aab8ad2c3c639deb9e4b588fb41e013fed3f6cdde0ca4eab,25 Feb 2022 2:32:57,4364680,845659659,845.659659
153,TRX,f56e597e424ce8ef2e68afd28e2ea9bc7dc038a0ea0536bed69bd15e0f2196b4,25 Feb 2022 2:34:0,4364680,850024339,850.024339
154,TRX,b6fbd0d1f5ac5b27dee0481bdc60de7fd13a55c85451f009228278eff8b0ce9f,25 Feb 2022 2:34:3,10099900,860124239,860.124239
155,TRX,6b0a787da780e39bb01b4825b57bba6c1ddb3f4124fce39044720ecbf9ad1abb,25 Feb 2022 2:34:9,4364680,864488919,864.488919
156,TRX,d634155f4fca88a07bf3edaa6c339d3cfd4af98a771d00e88444c3db7df01edc,25 Feb 2022 2:34:57,10099900,874588819,874.588819
157,TRX,3a0785b16b40cae51c8cdbc2d2e33db43632cbc140903a9019c9ab62229ac5ad,25 Feb 2022 2:35:6,6316340,880905159,880.905159
158,TRX,8bb43db589c13c7d2fa1af85809b85112fb0b1b084df7fc4e8ab847d213013e4,25 Feb 2022 2:36:27,10099900,891005059,891.005059
159,TRX,517ac3d853ac5a9533ef10bb2a5549ba5d73344cff2fd3f04a3f8a694d6922ab,25 Feb 2022 2:36:48,4364680,895369739,895.369739
160,TRX,7daec95d5afd20460115b9edc6d7945c86c29d209519b600e009b28b52f5ea84,25 Feb 2022 2:37:3,4364680,899734419,899.734419
161,TRX,bbb5d2e0939864c4fe901b9c8c9871249808ae40bad71c12006d058c594f759a,25 Feb 2022 2:37:30,4364680,904099099,904.099099
162,TRX,022827bc2f03ed13988dee272c38fd1b5cf1fd46a1e651f57e8fb1bca642eb84,25 Feb 2022 2:37:39,4364680,908463779,908.463779
163,TRX,409b9c1acebe84edaf9d2331b92e95fb65c2e937439ffafa4fa4fb759e433f94,25 Feb 2022 2:37:48,4364680,912828459,912.828459
164,TRX,d1a2fd3d1ab1270b4085e479071bdad33d4ea29d57f95a096f7a2c332cde1d68,25 Feb 2022 2:38:15,3893440,916721899,916.721899
165,TRX,654af42ec8655f9bd92d6e4e63b7a0b0590eeb2749e8df523f8246603e42d7c0,25 Feb 2022 2:38:18,4364680,921086579,921.086579
166,TRX,4abe7dd1145662f0f6820c2caf7a47b6308e9e27b3f43b5195695c5f8d0c91f0,25 Feb 2022 2:39:15,4364680,925451259,925.451259
167,TRX,591cb1e3c51d1233ff2b59ea9f4a2e5240c403e08ae504dd7c8a7972b42ec10c,25 Feb 2022 2:39:27,4364680,929815939,929.815939
168,TRX,0f74218191247126f3aa63c4f03a3b04a0ba98a069b4f82469056b561faa8b1d,25 Feb 2022 2:40:27,4364680,934180619,934.180619
169,TRX,49779f338be044aa181e88ad3401911938f109848e5175f93c569acd86c76f0e,25 Feb 2022 2:40:42,10099900,944280519,944.280519
170,TRX,027db409d8d5ceba703e45d77f862cc1f51175b61afb59e8c75c853ce5ea34c7,25 Feb 2022 2:41:21,4364680,948645199,948.645199
171,TRX,1658a0addeb8add4e4448aa500b2e9e66a99dac4186d91771a299f9d776f0cc4,25 Feb 2022 2:42:24,4364680,953009879,953.009879
172,TRX,9a07cc1800af845aa427314c874d32d0a0c3ead90eee37e06d655b3de5b2724f,25 Feb 2022 2:43:30,4364680,957374559,957.374559
173,TRX,206956f18f757015ec500368a5d19c33be2c10473570b9076ce242f62878d6b2,25 Feb 2022 2:44:27,10099900,967474459,967.474459
174,TRX,d71ca3bdd066ecc42f00b27d6ab2f82c3a8bf999fe57b9229eb38392a549f916,25 Feb 2022 2:45:36,4364680,971839139,971.839139
175,TRX,1df9562320de4818bb1b81a90d9cc3d155e45e562927dd17dfad3be480f3310d,25 Feb 2022 2:45:39,10099900,981939039,981.939039
176,TRX,8855cb46284fdee386d35e178aaa6d116b66a3836c375171838771250be13b7f,25 Feb 2022 2:47:36,10099900,992038939,992.038939
177,TRX,27b3944e28602e763fa105bc06cec713a1d8e49a3e5c0dbefcf2288151a69fc9,25 Feb 2022 2:47:39,4364680,996403619,996.403619
178,TRX,df535bc852490cdac4d1d3b0b6846c99153b8ff8addba52281e1c1bff760cfc5,25 Feb 2022 2:47:54,4364680,1000768299,1000.768299
179,TRX,a111592b5a12b777b0d4e1e990ac04785067ab32c4267c464635cfbc7a891548,25 Feb 2022 2:51:3,4364680,1005132979,1005.132979
180,TRX,e2d55e128f32588b893e0fc335eab63fad612d05ca1c7ca3d19a57b53bd51875,25 Feb 2022 2:53:12,4364680,1009497659,1009.497659
